Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,image
luxeh-0005e-grey,,,,,,,,,Grey,,,"12X15 (11' 8"" X 14' 8"")",,,,,L0005E356447ST,0.0,shopify,19.0,deny,manual,251.6,629.0,True,True,,,,,748679210237.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0005e.jpg?v=1762214076,lb,,,,
luxeh-0005e-grey,,,,,,,,,Grey,,,"6X9 (6' X  9' 2"")",,,,,L005E182279ST,0.0,shopify,74.0,deny,manual,87.6,219.0,True,True,,,,,748679592258.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0005e.jpg?v=1762214076,lb,,,,
comfg-0002c-beige,Padsecure 0002C Beige Rug Pad,"<p>The Padsecure Beige Abstract Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Beige</li>
<li>
<strong>Color Blend:</strong> Beige/ Beige</li>
<li>
<strong>Primary Pattern:</strong> Abstract</li>
<li>
<strong>Secondary Pattern:</strong> Abstract</li>
<li>
<strong>Model:</strong> COM2C2X4</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Rug Pad</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Height:</strong> 0.00</li>
</ul><p><em>Keep area rugs securely in place with PadSecure.  Featuring a cushioned polymer coated polyester, PadSecure carries a 10 year wear warranty.</em></p>",Oriental Weavers,Home & Garden > Household Supplies > Rug Pads,Rug Pads,"Category: Rug Pad/Rug Pad, Collection: COMFG, Fiber Type: Polyester, Non-Slip, Rug Pad, Shape: Rectangle, Style Type: Rug Pad, Weave: Machine-Woven",True,Color,Beige,,Size,"SCATTER (1' 8"" X  3' 4"")",,,,,C0002C051101ST,0.0,shopify,3134.0,deny,manual,7.6,19.0,True,True,,,,,748679209798.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,1.0,Padsecure 0002C Beige Rug Pad,False,Padsecure Beige Rug Pad | Rug Town,"Padsecure 0002C Beige 1' 8"" X  3' 4""",Home & Garden > Decor > Rugs,,,,new,False,,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,active,data/rugs/0051_0002c.jpg
comfg-0002c-beige,,,,,,,,,Beige,,,"RUNNER (1'11"" X  7' 6"")",,,,,C0002C051233ST,0.0,shopify,2544.0,deny,manual,15.6,39.0,True,True,,,,,748679209804.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"4X6 (3' 4"" X  5')",,,,,C0002C112173ST,0.0,shopify,1845.0,deny,manual,19.6,49.0,True,True,,,,,748679209811.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"5X8 (4' 8"" X  7' 6"")",,,,,C0002C142233ST,0.0,shopify,1722.0,deny,manual,35.6,89.0,True,True,,,,,748679209828.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"ROUND (5' 6"")",,,,,C0002C167RNDST,0.0,shopify,117.0,deny,manual,31.6,79.0,True,True,,,,,748679209880.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"5X8 (5' 5"" X  7'10"")",,,,,C0002C173264ST,0.0,shopify,699.0,deny,manual,43.6,109.0,True,True,,,,,748679209835.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"ROUND (7' 6"")",,,,,C0002C228RNDST,0.0,shopify,123.0,deny,manual,51.6,129.0,True,True,,,,,748679209897.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"8X11 (7' 6"" X 10' 8"")",,,,,C0002C229325ST,0.0,shopify,661.0,deny,manual,71.6,179.0,True,True,,,,,748679209842.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"8X11 (7' 6"" X  9' 8"")",,,,,C0002C234295ST,0.0,shopify,3000.0,deny,manual,67.6,169.0,True,True,,,,,748679341429.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"8X11 (8' 6"" X 11' 6"")",,,,,C0002C264355ST,0.0,shopify,244.0,deny,manual,91.6,229.0,True,True,,,,,748679209859.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"10X13 (9' 6"" X 13' 4"")",,,,,C0002C294416ST,0.0,shopify,218.0,deny,manual,111.6,279.0,True,True,,,,,748679209866.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
comfg-0002c-beige,,,,,,,,,Beige,,,"12X15 (11' 8"" X 14' 8"")",,,,,C0002C355447ST,0.0,shopify,84.0,deny,manual,151.6,379.0,True,True,,,,,748679209873.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0002c.jpg?v=1762214074,lb,,,,
gripmax-0004e-grey,Gripmax 0004E Grey Rug Pad,"<p>The Gripmax Grey Abstract Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Grey</li>
<li>
<strong>Color Blend:</strong> Grey/ Grey</li>
<li>
<strong>Primary Pattern:</strong> Abstract</li>
<li>
<strong>Secondary Pattern:</strong> Abstract</li>
<li>
<strong>Model:</strong> ALL4E2X4</li>
<li>
<strong>Country of Origin:</strong> USA</li>
<li>
<strong>Style:</strong> Rug Pad</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Height:</strong> 0.00</li>
</ul><p><em>The all-purpose rug pad featuring our proprietary thin needlepunch construction, Gripmax is also reversible - great for hard surface and carpeting and carries a 10 year wear warranty.</em></p>",Oriental Weavers,Home & Garden > Household Supplies > Rug Pads,Rug Pads,"Category: Rug Pad/Casual, Collection: GripMax, Fiber Type: Polypropylene, Non-Slip, Rug Pad, Shape: Rectangle, Style Type: Rug Pad, Weave: Machine-Woven",True,Color,Grey,,Size,"SCATTER (1'10"" X  3' 8"")",,,,,A0004E056112ST,0.0,shopify,51.0,deny,manual,15.6,39.0,True,True,,,,,748679210039.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,1.0,Gripmax 0004E Grey Rug Pad,False,Gripmax Grey Rug Pad | Rug Town,"Gripmax 0004E Grey 1'10"" X  3' 8""",Home & Garden > Decor > Rugs,,,,new,False,,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,active,data/rugs/0063_0004e.jpg
gripmax-0004e-grey,,,,,,,,,Grey,,,"4X6 (3'10"" X  5' 8"")",,,,,A0004E117173ST,0.0,shopify,56.0,deny,manual,31.6,79.0,True,True,,,,,748679210053.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"5X8 (4'10"" X  7' 8"")",,,,,A0004E147234ST,0.0,shopify,112.0,deny,manual,47.6,119.0,True,True,,,,,748679210060.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"5X8 (5' 8"" X  8' 8"")",,,,,A0004E173264ST,0.0,shopify,76.0,deny,manual,59.6,149.0,True,True,,,,,748679210077.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"6X9 (6' X  9' 2"")",,,,,A0004E182279ST,0.0,shopify,15.0,deny,manual,71.6,179.0,True,True,,,,,748679592265.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"ROUND (7' 6"")",,,,,A0004E229RDST,0.0,shopify,41.0,deny,manual,67.6,169.0,True,True,,,,,748679210138.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"8X11 (7' 8"" X  9' 8"")",,,,,A0004E233294ST,0.0,shopify,0.0,deny,manual,95.6,239.0,True,True,,,,,748679592272.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"8X11 (8' 8"" X 11' 8"")",,,,,A0004E264356ST,0.0,shopify,0.0,deny,manual,119.6,299.0,True,True,,,,,748679210091.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"10X13 (9'10"" X 13' 8"")",,,,,A0004E300417ST,0.0,shopify,16.0,deny,manual,151.6,379.0,True,True,,,,,748679210107.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"12X15 (11' 8"" X 14' 8"")",,,,,A0004E356447ST,0.0,shopify,188.0,deny,manual,191.6,479.0,True,True,,,,,748679210114.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
gripmax-0004e-grey,,,,,,,,,Grey,,,"ROUND (5' 6"")",,,,,A168RDST,0.0,shopify,69.0,deny,manual,39.6,99.0,True,True,,,,,748679210121.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/0004e.jpg?v=1762214073,lb,,,,
strad-str10-gold,Strada Str10 Gold/ Multi Geometric Rug,"<p>The Strada Gold Geometric Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Gold</li>
<li>
<strong>Color Blend:</strong> Gold/ Multi</li>
<li>
<strong>Primary Pattern:</strong> Geometric</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> STRSTR1023X8</li>
<li>
<strong>Country of Origin:</strong> USA</li>
<li>
<strong>Style:</strong> Contemporary</li>
<li>
<strong>Fiber Type:</strong> Nylon/PolyP</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Cut Pile</li>
<li>
<strong>Pile Height:</strong> 0.55</li>
</ul>
<p><em>The Strada collection, the latest addition to our best-selling collections, utilizes the same revolutionary weaving technique that has made them so beautiful and unique. Strada focuses on a more contemporary aesthetic, showcasing soft curves and linear forms which evoke a new school of Art Deco vibe.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Contemporary,"Category: Contemporary/Contemporary, Collection: STRAD, Fiber Type: Nylon/PolyP, Shape: Runner, Style Type: Contemporary, Weave: Machine-Woven",True,Color,Gold,,Size,"Runner 2' 3"" X  8'",,,,,SSTR10067253ST,0.0,shopify,11.0,deny,manual,279.5,559.0,True,True,,,,,748679577705.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,1.0,Strada STR10 Gold Geometric Rug,False,Oriental Weavers STRADA Contemporary Geometric Machine-Woven Nylon/PolyP Rug,The Strada Gold Geometric Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_runner_7652dd3e-1053-4856-ac4d-e181ad7f5c49.jpg?v=1762562076,lb,,,active,data/rugs/0074_strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg
strad-str10-gold,,,,,,,,,Gold,,,4X6,,,,,SSTR10100170ST,0.0,shopify,6.0,deny,manual,349.0,699.0,True,True,,,,,748679577712.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_runner_7652dd3e-1053-4856-ac4d-e181ad7f5c49.jpg?v=1762562076,2.0,Strada STR10 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,lb,,,,data/rugs/0075_strada_str10_runner_7652dd3e-1053-4856-ac4d-e181ad7f5c49.jpg
strad-str10-gold,,,,,,,,,Gold,,,5X8,,,,,SSTR10160230ST,0.0,shopify,40.0,deny,manual,599.0,1199.0,True,True,,,,,748679577729.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_zoom_e9a4f117-d16d-42f3-b4a0-7034c9d1f52c.jpg?v=1762562076,3.0,Strada STR10 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,lb,,,,data/rugs/0076_strada_str10_zoom_e9a4f117-d16d-42f3-b4a0-7034c9d1f52c.jpg
strad-str10-gold,,,,,,,,,Gold,,,6X9,,,,,SSTR10200300ST,0.0,shopify,5.0,deny,manual,999.0,1999.0,True,True,,,,,748679577736.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_angle_2b55d569-4183-406a-b38d-0f5b050085dc.jpg?v=1762562076,4.0,Strada STR10 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,lb,,,,data/rugs/0077_strada_str10_angle_2b55d569-4183-406a-b38d-0f5b050085dc.jpg
strad-str10-gold,,,,,,,,,Gold,,,8X11 (7′10″ X 10′10″),,,,,SSTR10240343ST,0.0,shopify,13.0,deny,manual,1199.0,2399.0,True,True,,,,,748679577743.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_corner_03278af6-737b-4e63-9ead-ffe5d0ab9935.jpg?v=1762562076,5.0,Strada STR10 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,lb,,,,data/rugs/0078_strada_str10_corner_03278af6-737b-4e63-9ead-ffe5d0ab9935.jpg
strad-str10-gold,,,,,,,,,Gold,,,8X11 (8′ 6″ X 11′ 7″),,,,,SSTR10260370ST,0.0,shopify,7.0,deny,manual,1649.0,3299.0,True,True,,,,,748679577750.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,lb,,,,
strad-str10-gold,,,,,,,,,Gold,,,10X13,,,,,SSTR10305400ST,0.0,shopify,4.0,deny,manual,1999.0,3999.0,True,True,,,,,748679577767.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str10_09979025-a7e1-4d7e-ae1e-060372fb98aa.jpg?v=1762562076,lb,,,,
strad-str09-gold,Strada Str09 Gold/ Blue Geometric Rug,"<p>The Strada Gold Geometric Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Gold</li>
<li>
<strong>Color Blend:</strong> Gold/ Blue</li>
<li>
<strong>Primary Pattern:</strong> Geometric</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> STRSTR0923X8</li>
<li>
<strong>Country of Origin:</strong> USA</li>
<li>
<strong>Style:</strong> Contemporary</li>
<li>
<strong>Fiber Type:</strong> Nylon/PolyP</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Cut Pile</li>
<li>
<strong>Pile Height:</strong> 0.55</li>
</ul>
<p><em>The Strada collection, the latest addition to our best-selling collections, utilizes the same revolutionary weaving technique that has made them so beautiful and unique. Strada focuses on a more contemporary aesthetic, showcasing soft curves and linear forms which evoke a new school of Art Deco vibe.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Contemporary,"Category: Contemporary/Contemporary, Collection: STRAD, Fiber Type: Nylon/PolyP, Shape: Runner, Style Type: Contemporary, Weave: Machine-Woven",True,Color,Gold,,Size,"Runner 2' 3"" X  8'",,,,,SSTR09067253ST,0.0,shopify,2.0,deny,manual,279.5,559.0,True,True,,,,,748679577620.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,1.0,Strada STR09 Gold Geometric Rug,False,Oriental Weavers STRADA Contemporary Geometric Machine-Woven Nylon/PolyP Rug,The Strada Gold Geometric Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_runner_f150696d-84c5-4dd9-bb29-d744fdeb7255.jpg?v=1762562074,lb,,,active,
strad-str09-gold,,,,,,,,,Gold,,,4X6,,,,,SSTR09100170ST,0.0,shopify,11.0,deny,manual,349.0,699.0,True,True,,,,,748679577637.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_runner_f150696d-84c5-4dd9-bb29-d744fdeb7255.jpg?v=1762562074,2.0,Strada STR09 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,lb,,,,data/rugs/0082_strada_str09_runner_f150696d-84c5-4dd9-bb29-d744fdeb7255.jpg
strad-str09-gold,,,,,,,,,Gold,,,5X8,,,,,SSTR09160230ST,0.0,shopify,8.0,deny,manual,599.0,1199.0,True,True,,,,,748679577644.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_zoom_cd6f1b32-0e37-49bf-8d4e-e9b2cb4e9352.jpg?v=1762562076,3.0,Strada STR09 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,lb,,,,data/rugs/0083_strada_str09_zoom_cd6f1b32-0e37-49bf-8d4e-e9b2cb4e9352.jpg
strad-str09-gold,,,,,,,,,Gold,,,6X9,,,,,SSTR09200300ST,0.0,shopify,2.0,deny,manual,999.0,1999.0,True,True,,,,,748679577651.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_angle_81336f90-5d42-4e9e-94c6-e8f9276f15b4.jpg?v=1762562074,4.0,Strada STR09 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,lb,,,,data/rugs/0084_strada_str09_angle_81336f90-5d42-4e9e-94c6-e8f9276f15b4.jpg
strad-str09-gold,,,,,,,,,Gold,,,8X11 (7′10″ X 10′10″),,,,,SSTR09240343ST,0.0,shopify,6.0,deny,manual,1199.0,2399.0,True,True,,,,,748679577668.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_corner_e6e307f1-f132-4a77-b18a-f6c56674d4d7.jpg?v=1762562074,5.0,Strada STR09 Gold Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,lb,,,,data/rugs/0085_strada_str09_corner_e6e307f1-f132-4a77-b18a-f6c56674d4d7.jpg
strad-str09-gold,,,,,,,,,Gold,,,8X11 (8′ 6″ X 11′ 7″),,,,,SSTR09260370ST,0.0,shopify,6.0,deny,manual,1649.0,3299.0,True,True,,,,,748679577675.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,lb,,,,
strad-str09-gold,,,,,,,,,Gold,,,10X13,,,,,SSTR09305400ST,0.0,shopify,18.0,deny,manual,1999.0,3999.0,True,True,,,,,748679577682.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str09_84c49af1-00d7-48c3-b44a-e9665f1cf5f2.jpg?v=1762562074,lb,,,,
strad-str08-blue,Strada Str08 Blue/ Purple Geometric Rug,"<p>The Strada Blue Geometric Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Purple</li>
<li>
<strong>Primary Pattern:</strong> Geometric</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> STRSTR0823X8</li>
<li>
<strong>Country of Origin:</strong> USA</li>
<li>
<strong>Style:</strong> Contemporary</li>
<li>
<strong>Fiber Type:</strong> Nylon/PolyP</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Cut Pile</li>
<li>
<strong>Pile Height:</strong> 0.55</li>
</ul>
<p><em>The Strada collection, the latest addition to our best-selling collections, utilizes the same revolutionary weaving technique that has made them so beautiful and unique. Strada focuses on a more contemporary aesthetic, showcasing soft curves and linear forms which evoke a new school of Art Deco vibe.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Contemporary,"Category: Contemporary/Contemporary, Collection: STRAD, Fiber Type: Nylon/PolyP, Shape: Runner, Style Type: Contemporary, Weave: Machine-Woven",True,Color,Blue,,Size,"Runner 2' 3"" X  8'",,,,,SSTR08067253ST,0.0,shopify,6.0,deny,manual,279.5,559.0,True,True,,,,,748679577545.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_7506122a-0219-488a-891a-de418001dbac.jpg?v=1762562072,1.0,Strada STR08 Blue Geometric Rug,False,Oriental Weavers STRADA Contemporary Geometric Machine-Woven Nylon/PolyP Rug,The Strada Blue Geometric Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_runner_b42eafd4-37ba-4fb2-ab27-eef81352eca9.jpg?v=1762562072,lb,,,active,data/rugs/0088_strada_str08_7506122a-0219-488a-891a-de418001dbac.jpg
strad-str08-blue,,,,,,,,,Blue,,,4X6,,,,,SSTR08100170ST,0.0,shopify,7.0,deny,manual,349.0,699.0,True,True,,,,,748679577552.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_runner_b42eafd4-37ba-4fb2-ab27-eef81352eca9.jpg?v=1762562072,2.0,Strada STR08 Blue Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_7506122a-0219-488a-891a-de418001dbac.jpg?v=1762562072,lb,,,,data/rugs/0089_strada_str08_runner_b42eafd4-37ba-4fb2-ab27-eef81352eca9.jpg
strad-str08-blue,,,,,,,,,Blue,,,5X8,,,,,SSTR08160230ST,0.0,shopify,16.0,deny,manual,599.0,1199.0,True,True,,,,,748679577569.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_zoom_9879e59d-f38e-4d00-b530-3582791496fc.jpg?v=1762562072,3.0,Strada STR08 Blue Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_7506122a-0219-488a-891a-de418001dbac.jpg?v=1762562072,lb,,,,data/rugs/0090_strada_str08_zoom_9879e59d-f38e-4d00-b530-3582791496fc.jpg
strad-str08-blue,,,,,,,,,Blue,,,6X9,,,,,SSTR08200300ST,0.0,shopify,8.0,deny,manual,999.0,1999.0,True,True,,,,,748679577576.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_angle_db48c19c-3984-4592-9d5e-56bd705182bd.jpg?v=1762562072,4.0,Strada STR08 Blue Geometric Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/strada_str08_7506122a-0219-488a-891a-de418001dbac.jpg?v=1762562072,lb,,,,data/rugs/0091_strada_str08_angle_db48c19c-3984-4592-9d5e-56bd705182bd.jpg
